[14/04/2026  1:00:02.01] Starting weather retry 
[WeatherRetry] HTTP 429 for 2008-02-23
[WeatherRetry] HTTP 429 for 2008-02-26
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-01
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-04
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-08
[WeatherRetry] HTTP 429 for 2008-03-11
[WeatherRetry] HTTP 429 for 2008-03-11
[WeatherRetry] HTTP 429 for 2008-03-11
[WeatherRetry] HTTP 429 for 2008-03-11
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-15
[WeatherRetry] HTTP 429 for 2008-03-18
[WeatherRetry] HTTP 429 for 2008-03-18
[WeatherRetry] HTTP 429 for 2008-03-18
[WeatherRetry] HTTP 429 for 2008-03-18
[WeatherRetry] HTTP 429 for 2008-03-20
[WeatherRetry] HTTP 429 for 2008-03-21
[WeatherRetry] HTTP 429 for 2008-03-21
[WeatherRetry] HTTP 429 for 2008-03-22
[WeatherRetry] HTTP 429 for 2008-03-22
[WeatherRetry] HTTP 429 for 2008-03-22
[WeatherRetry] HTTP 429 for 2008-03-22
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-24
[WeatherRetry] HTTP 429 for 2008-03-27
[WeatherRetry] HTTP 429 for 2008-03-27
[WeatherRetry] HTTP 429 for 2008-03-27
[WeatherRetry] HTTP 429 for 2008-03-29
[WeatherRetry] HTTP 429 for 2008-03-29
[WeatherRetry] HTTP 429 for 2008-03-29
[WeatherRetry] HTTP 429 for 2008-03-29
[WeatherRetry] HTTP 429 for 2008-03-29
[WeatherRetry] HTTP 429 for 2008-03-31
[WeatherRetry] HTTP 429 for 2008-04-01
[WeatherRetry] HTTP 429 for 2008-04-01
[WeatherRetry] HTTP 429 for 2008-04-01
[WeatherRetry] HTTP 429 for 2008-04-01
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-05
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-08
[WeatherRetry] HTTP 429 for 2008-04-10
[WeatherRetry] HTTP 429 for 2008-04-12
[WeatherRetry] HTTP 429 for 2008-04-12
[WeatherRetry] HTTP 429 for 2008-04-12
[WeatherRetry] HTTP 429 for 2008-04-12
[WeatherRetry] HTTP 429 for 2008-04-12
[WeatherRetry] HTTP 429 for 2008-04-15
[WeatherRetry] HTTP 429 for 2008-04-15
[WeatherRetry] HTTP 429 for 2008-04-15
[WeatherRetry] HTTP 429 for 2008-04-15
[WeatherRetry] HTTP 429 for 2008-04-17
[WeatherRetry] HTTP 429 for 2008-04-17
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-19
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-22
[WeatherRetry] HTTP 429 for 2008-04-24
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2008-04-26
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-12
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-15
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-19
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-26
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-08-28
[WeatherRetry] HTTP 429 for 2006-09-01
[WeatherRetry] HTTP 429 for 2006-09-01
[WeatherRetry] HTTP 429 for 2006-09-01
[WeatherRetry] HTTP 429 for 2006-09-01
[WeatherRetry] HTTP 429 for 2006-09-02
[WeatherRetry] HTTP 429 for 2006-09-02
[WeatherRetry] HTTP 429 for 2006-09-02
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-09
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-12
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-16
[WeatherRetry] HTTP 429 for 2006-09-18
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-19
[WeatherRetry] HTTP 429 for 2006-09-23
[WeatherRetry] HTTP 429 for 2006-09-23
[WeatherRetry] HTTP 429 for 2006-09-23
[WeatherRetry] HTTP 429 for 2006-09-23
[WeatherRetry] HTTP 429 for 2006-09-26
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-09-30
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-03
[WeatherRetry] HTTP 429 for 2006-10-04
[WeatherRetry] HTTP 429 for 2006-10-06
[WeatherRetry] HTTP 429 for 2006-10-06
[WeatherRetry] HTTP 429 for 2006-10-07
[WeatherRetry] HTTP 429 for 2006-10-07
[WeatherRetry] HTTP 429 for 2006-10-07
[WeatherRetry] HTTP 429 for 2006-10-07
[WeatherRetry] HTTP 429 for 2006-10-08
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-10
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-14
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-10-21
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-04
[WeatherRetry] HTTP 429 for 2006-11-11
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-18
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-11-25
[WeatherRetry] HTTP 429 for 2006-12-02
[WeatherRetry] HTTP 429 for 2006-12-02
[WeatherRetry] HTTP 429 for 2006-12-02
[WeatherRetry] HTTP 429 for 2006-12-02
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-09
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-26
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2006-12-30
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-01
[WeatherRetry] HTTP 429 for 2007-01-03
[WeatherRetry] HTTP 429 for 2007-01-06
[WeatherRetry] HTTP 429 for 2007-01-06
[WeatherRetry] HTTP 429 for 2007-01-06
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-20
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-23
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-27
[WeatherRetry] HTTP 429 for 2007-01-29
[WeatherRetry] HTTP 429 for 2007-02-03
[WeatherRetry] HTTP 429 for 2007-02-03
[WeatherRetry] HTTP 429 for 2007-02-03
[WeatherRetry] HTTP 429 for 2007-02-03
[WeatherRetry] HTTP 429 for 2007-02-03
[WeatherRetry] HTTP 429 for 2007-02-10
[WeatherRetry] HTTP 429 for 2007-02-10
[WeatherRetry] HTTP 429 for 2007-02-10
[WeatherRetry] HTTP 429 for 2007-02-10
[WeatherRetry] HTTP 429 for 2007-02-10
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-17
[WeatherRetry] HTTP 429 for 2007-02-20
[WeatherRetry] HTTP 429 for 2007-02-20
[WeatherRetry] HTTP 429 for 2007-02-20
[WeatherRetry] HTTP 429 for 2007-02-20
[WeatherRetry] HTTP 429 for 2007-02-24
[WeatherRetry] HTTP 429 for 2007-02-24
[WeatherRetry] HTTP 429 for 2007-02-24
[WeatherRetry] HTTP 429 for 2007-02-27
[WeatherRetry] HTTP 429 for 2007-02-27
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-03
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-06
[WeatherRetry] HTTP 429 for 2007-03-10
[WeatherRetry] HTTP 429 for 2007-03-10
[WeatherRetry] HTTP 429 for 2007-03-10
[WeatherRetry] HTTP 429 for 2007-03-10
[WeatherRetry] HTTP 429 for 2007-03-10
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-13
[WeatherRetry] HTTP 429 for 2007-03-17
[WeatherRetry] HTTP 429 for 2007-03-17
[WeatherRetry] HTTP 429 for 2007-03-17
[WeatherRetry] HTTP 429 for 2007-03-17
[WeatherRetry] HTTP 429 for 2007-03-20
[WeatherRetry] HTTP 429 for 2007-03-20
[WeatherRetry] HTTP 429 for 2007-03-20
[WeatherRetry] HTTP 429 for 2007-03-21
[WeatherRetry] HTTP 429 for 2007-03-23
[WeatherRetry] HTTP 429 for 2007-03-23
[WeatherRetry] HTTP 429 for 2007-03-24
[WeatherRetry] HTTP 429 for 2007-03-24
[WeatherRetry] HTTP 429 for 2007-03-24
[WeatherRetry] HTTP 429 for 2007-03-25
[WeatherRetry] HTTP 429 for 2007-03-26
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-27
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-03-31
[WeatherRetry] HTTP 429 for 2007-04-03
[WeatherRetry] HTTP 429 for 2007-04-03
[WeatherRetry] HTTP 429 for 2007-04-03
[WeatherRetry] HTTP 429 for 2007-04-03
[WeatherRetry] HTTP 429 for 2007-04-03
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-07
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-09
[WeatherRetry] HTTP 429 for 2007-04-11
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-14
[WeatherRetry] HTTP 429 for 2007-04-17
[WeatherRetry] HTTP 429 for 2007-04-17
[WeatherRetry] HTTP 429 for 2007-04-19
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-21
[WeatherRetry] HTTP 429 for 2007-04-23
[WeatherRetry] HTTP 429 for 2007-04-24
[WeatherRetry] HTTP 429 for 2007-04-24
[WeatherRetry] HTTP 429 for 2007-04-25
[WeatherRetry] HTTP 429 for 2007-04-28
[WeatherRetry] HTTP 429 for 2007-04-28
[WeatherRetry] HTTP 429 for 2007-04-28
[WeatherRetry] HTTP 429 for 2007-04-28
[WeatherRetry] HTTP 429 for 2023-08-05
[WeatherRetry] HTTP 429 for 2023-08-05
[WeatherRetry] HTTP 429 for 2023-08-05
[WeatherRetry] HTTP 429 for 2023-08-05
[WeatherRetry] HTTP 429 for 2023-08-12
[WeatherRetry] HTTP 429 for 2023-08-12
[WeatherRetry] HTTP 429 for 2023-08-12
[WeatherRetry] HTTP 429 for 2023-08-12
[WeatherRetry] HTTP 429 for 2023-08-15
[WeatherRetry] HTTP 429 for 2023-08-15
[WeatherRetry] HTTP 429 for 2023-08-15
[WeatherRetry] HTTP 429 for 2023-08-15
[WeatherRetry] HTTP 429 for 2023-08-19
[WeatherRetry] HTTP 429 for 2023-08-19
[WeatherRetry] HTTP 429 for 2023-08-19
[WeatherRetry] HTTP 429 for 2023-08-19
[WeatherRetry] HTTP 429 for 2023-08-25
[WeatherRetry] HTTP 429 for 2023-08-26
[WeatherRetry] HTTP 429 for 2023-08-26
[WeatherRetry] HTTP 429 for 2023-08-26
[WeatherRetry] HTTP 429 for 2023-08-28
[WeatherRetry] HTTP 429 for 2023-08-28
[WeatherRetry] HTTP 429 for 2023-08-28
[WeatherRetry] HTTP 429 for 2023-08-28
[WeatherRetry] HTTP 429 for 2023-09-02
[WeatherRetry] HTTP 429 for 2023-09-02
[WeatherRetry] HTTP 429 for 2023-09-02
[WeatherRetry] HTTP 429 for 2023-09-02
[WeatherRetry] HTTP 429 for 2023-09-09
[WeatherRetry] HTTP 429 for 2023-09-09
[WeatherRetry] HTTP 429 for 2023-09-09
[WeatherRetry] HTTP 429 for 2023-09-09
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-16
[WeatherRetry] HTTP 429 for 2023-09-19
[WeatherRetry] HTTP 429 for 2023-09-19
[WeatherRetry] HTTP 429 for 2023-09-23
[WeatherRetry] HTTP 429 for 2023-09-23
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-26
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-09-30
[WeatherRetry] HTTP 429 for 2023-10-03
[WeatherRetry] HTTP 429 for 2023-10-03
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-07
[WeatherRetry] HTTP 429 for 2023-10-21
[WeatherRetry] HTTP 429 for 2023-10-21
[WeatherRetry] HTTP 429 for 2023-10-24
[WeatherRetry] HTTP 429 for 2023-10-24
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-10-28
[WeatherRetry] HTTP 429 for 2023-11-04
[WeatherRetry] HTTP 429 for 2023-11-11
[WeatherRetry] HTTP 429 for 2023-11-11
[WeatherRetry] Unexpected error for 2023-11-11: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
[WeatherRetry] HTTP 429 for 2023-11-18
[WeatherRetry] HTTP 429 for 2023-11-18
[WeatherRetry] HTTP 429 for 2023-11-18
[WeatherRetry] HTTP 429 for 2023-11-18
[WeatherRetry] HTTP 429 for 2023-11-18
[WeatherRetry] HTTP 429 for 2023-11-21
[WeatherRetry] HTTP 429 for 2023-11-21
[WeatherRetry] HTTP 429 for 2023-11-21
[WeatherRetry] HTTP 429 for 2023-11-21
[WeatherRetry] HTTP 429 for 2023-11-25
[WeatherRetry] HTTP 429 for 2023-11-25
[WeatherRetry] HTTP 429 for 2023-11-25
[WeatherRetry] HTTP 429 for 2023-12-02
[WeatherRetry] HTTP 429 for 2023-12-02
[WeatherRetry] HTTP 429 for 2023-12-16
[WeatherRetry] HTTP 429 for 2023-12-16
[WeatherRetry] HTTP 429 for 2023-12-16
[WeatherRetry] HTTP 429 for 2023-12-16
[WeatherRetry] HTTP 429 for 2023-12-23
[WeatherRetry] HTTP 429 for 2023-12-23
[WeatherRetry] HTTP 429 for 2023-12-23
[WeatherRetry] HTTP 429 for 2023-12-23
[WeatherRetry] HTTP 429 for 2023-12-26
[WeatherRetry] HTTP 429 for 2023-12-26
[WeatherRetry] HTTP 429 for 2023-12-26
[WeatherRetry] HTTP 429 for 2023-12-26
[WeatherRetry] HTTP 429 for 2023-12-30
[WeatherRetry] HTTP 429 for 2024-01-01
[WeatherRetry] HTTP 429 for 2024-01-01
[WeatherRetry] HTTP 429 for 2024-01-01
[WeatherRetry] HTTP 429 for 2024-01-06
[WeatherRetry] HTTP 429 for 2024-01-06
[WeatherRetry] HTTP 429 for 2024-01-06
[WeatherRetry] HTTP 429 for 2024-01-06
[WeatherRetry] HTTP 429 for 2024-01-09
[WeatherRetry] HTTP 429 for 2024-01-20
[WeatherRetry] HTTP 429 for 2024-01-20
[WeatherRetry] HTTP 429 for 2024-01-20
[WeatherRetry] HTTP 429 for 2024-01-23
[WeatherRetry] HTTP 429 for 2024-01-23
[WeatherRetry] HTTP 429 for 2024-01-23
